loannumber,loanamount,totaldue,termdays,days_to_approve,interest_amount,interest_rate,is_referred,approval_month,approval_year,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,age,prev_num_loans,prev_avg_loan_amount,prev_total_borrowed,prev_avg_totaldue,prev_avg_termdays,prev_max_loannumber,prev_avg_interest_rate,prev_avg_loan_duration,prev_late_payments,prev_late_payment_rate,prev_avg_days_to_repay,target
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Current,3.2929328,6.4972875,Stanbic IBTC,Permanent,,48.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,13.0,0.0,0.0,-16.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.203305,7.2477267,Access Bank,Permanent,,34.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,-1.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.6153833,6.3106117,GT Bank,Self-Employed,,36.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,14.0,0.0,0.0,-18.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.5061889,6.432887,GT Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,24.0,0.0,0.0,-6.0,0
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,4.710238,8.1560615,GT Bank,Permanent,,50.0,6.0,18333.333333333332,110000.0,22100.0,30.0,6.0,0.22583333333333333,29.166666666666668,1.0,0.16666666666666666,-1.1666666666666667,0
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.36992,6.5328119,GT Bank,,,29.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,16.333333333333332,1.0,0.3333333333333333,2.0,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3288,6.508595,Access Bank,Permanent,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,17.0,0.0,0.0,-12.0,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.5604399,8.9250223,GT Bank,Permanent,,30.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,29.333333333333332,1.0,0.3333333333333333,-0.6666666666666666,0
9,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,8.0,10000.0,80000.0,11875.0,18.75,8.0,0.1875,29.75,6.0,0.75,10.75,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,31.0,1.0,0.5,0.5,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,22.0,0.0,0.0,-8.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.5814258,8.9826828,GT Bank,Permanent,,35.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.0,0.0,0.0,-0.5,0
7,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.3716345,6.6164624,GT Bank,Permanent,,32.0,6.0,13333.333333333334,80000.0,16020.833333333334,22.5,6.0,0.19375,18.833333333333332,1.0,0.16666666666666666,-3.8333333333333335,0
11,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,7.4417198,9.0635319,Zenith Bank,Permanent,,37.0,10.0,27000.0,270000.0,31250.0,33.0,10.0,0.1625,27.7,0.0,0.0,-2.3,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,0.0,0
9,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,6.0077345,5.4843285,EcoBank,,,27.0,8.0,13750.0,110000.0,15587.5,16.875,8.0,0.148125,20.25,2.0,0.25,3.125,1
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.5918435,8.8903127,Access Bank,Permanent,,29.0,8.0,13750.0,110000.0,15700.0,18.75,8.0,0.1525,13.25,0.0,0.0,-5.625,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.3660052,9.1344039,EcoBank,Permanent,,43.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,28.0,0.0,0.0,-2.0,0
7,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,6.0,9166.666666666666,55000.0,11541.666666666666,25.0,6.0,0.25,23.0,1.0,0.16666666666666666,-2.3333333333333335,0
10,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Other,3.3497543,6.508765,Zenith Bank,Permanent,Post-Graduate,45.0,9.0,17777.777777777777,160000.0,21211.11111111111,28.333333333333332,9.0,0.21333333333333332,27.77777777777778,1.0,0.1111111111111111,-1.0,0
9,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.8754742,7.3261644,Zenith Bank,Student,,25.0,8.0,18750.0,150000.0,23275.0,37.5,8.0,0.24958333333333332,27.375,1.0,0.125,-7.125,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,33.0,1.0,0.3333333333333333,-2.6666666666666665,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3243648,6.4938396,UBA,Permanent,,39.0,6.0,10000.0,60000.0,13000.0,30.0,6.0,0.3,31.833333333333332,3.0,0.5,1.5,0
6,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.3678434,9.0089998,Skye Bank,Permanent,,31.0,5.0,16000.0,80000.0,18850.0,21.0,5.0,0.17250000000000001,18.2,0.0,0.0,-2.8,0
9,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,8.5619725,12.0155955,Skye Bank,Permanent,Graduate,39.0,8.0,16250.0,130000.0,18975.0,22.5,8.0,0.18312499999999998,16.875,0.0,0.0,-6.0,1
14,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,,,,,,,,13.0,28461.53846153846,370000.0,31923.076923076922,24.23076923076923,13.0,0.12461538461538463,20.692307692307693,0.0,0.0,-3.923076923076923,0
15,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,3.3371601,6.6341039,GT Bank,Self-Employed,,38.0,14.0,19285.714285714286,270000.0,22760.714285714286,26.785714285714285,14.0,0.1764285714285714,27.214285714285715,8.0,0.5714285714285714,1.3571428571428572,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.8785952,7.3880557,Stanbic IBTC,Permanent,,29.0,4.0,12500.0,50000.0,15500.0,26.25,4.0,0.24375,19.5,0.0,0.0,-6.75,0
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3372953,6.6499933,GT Bank,,,35.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,21.5,0.0,0.0,-1.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2457042,6.6465445,First Bank,Permanent,,29.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,13.0,0.0,0.0,-18.0,1
13,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,12.0,20000.0,240000.0,23816.666666666668,30.0,12.0,0.21541666666666667,30.833333333333332,4.0,0.3333333333333333,0.16666666666666666,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.9813056,6.620715,First Bank,Permanent,,36.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,20.0,0.0,0.0,-9.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,4.5100005,9.8838537,FCMB,,,40.0,4.0,12500.0,50000.0,14750.0,18.75,4.0,0.16875,16.25,0.0,0.0,-2.25,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4286341,6.4271847,GT Bank,Permanent,,44.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,21.0,0.0,0.0,-13.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,4.5347186,7.7643589,EcoBank,Permanent,,34.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,17.0,0.0,0.0,0.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,12500.0,50000.0,15125.0,22.5,4.0,0.20625,7.0,0.0,0.0,-16.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3639265,6.5969222,Access Bank,,,32.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.5,0.0,0.0,0.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,6.9324867,6.0378505,Skye Bank,Permanent,,39.0,4.0,10000.0,40000.0,12250.0,22.5,4.0,0.22499999999999998,20.0,1.0,0.25,-2.0,1
4,15000.0,18375.0,30,0,3375.0,0.225,0,7,2017,Savings,7.0025486,4.8054935,GT Bank,Permanent,,33.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,30.0,0.0,0.0,0.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,5.8247251,5.5905122,GT Bank,,,40.0,4.0,12500.0,50000.0,14750.0,18.75,4.0,0.16875,11.5,0.0,0.0,-6.5,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.4473983,8.9973983,Access Bank,Permanent,,34.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,23.333333333333332,0.0,0.0,-1.6666666666666667,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,22.5,0.0,0.0,-8.0,0
6,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.5603543,7.4837879,GT Bank,Permanent,,29.0,5.0,12000.0,60000.0,14560.0,24.0,5.0,0.21800000000000003,25.2,2.0,0.4,1.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.226981,7.4711703,Access Bank,Unemployed,,28.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,43.0,1.0,1.0,12.0,0
4,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,,,,,,,,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,16.666666666666668,0.0,0.0,-3.3333333333333335,0
5,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,3.8647349,6.697984,GT Bank,Permanent,,30.0,4.0,11250.0,45000.0,13593.75,22.5,4.0,0.20625,23.0,1.0,0.25,-0.25,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,7.0,0.0,0.0,-10.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.227413,6.6985546,GT Bank,,,34.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,11.0,0.0,0.0,-18.0,1
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,28.0,2.0,0.6666666666666666,3.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3738595,6.5085536,Sterling Bank,Permanent,,31.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,25.0,1.0,1.0,8.0,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.32143,6.5119583,GT Bank,Permanent,,33.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,14.666666666666666,0.0,0.0,-10.333333333333334,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3401411,6.59378,Zenith Bank,,,30.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,16.0,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2860259,6.6524991,GT Bank,,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,0.0,1
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5118753,6.676594,Zenith Bank,Permanent,,44.0,3.0,13333.333333333334,40000.0,15833.333333333334,20.0,3.0,0.17500000000000002,22.0,2.0,0.6666666666666666,2.0,1
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,4.5822726,7.7407505,EcoBank,Permanent,,28.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,31.5,1.0,0.5,0.5,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.374589,7.1541192,Diamond Bank,,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,28.0,1.0,1.0,13.0,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,26.0,1.0,1.0,11.0,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,24.0,0.0,0.0,-5.5,1
3,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,17.0,2.0,1.0,1.0,1
13,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,3.9102958,7.4395924,GT Bank,Self-Employed,Graduate,34.0,12.0,27500.0,330000.0,31833.333333333332,32.5,12.0,0.18333333333333335,28.5,0.0,0.0,-1.4166666666666667,0
14,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Savings,3.3708865,6.5414733,Wema Bank,Permanent,,28.0,13.0,23076.923076923078,300000.0,26559.615384615383,27.692307692307693,13.0,0.15083333333333335,17.615384615384617,0.0,0.0,-8.0,0
8,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,,,,,,,,7.0,25000.0,175000.0,29835.714285714286,40.714285714285715,7.0,0.20523809523809522,29.0,1.0,0.14285714285714285,-2.2857142857142856,0
8,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,4.513617,7.5189141,First Bank,Self-Employed,Secondary,25.0,7.0,21000.0,147000.0,25207.14285714286,36.42857142857143,7.0,0.20238095238095236,30.571428571428573,0.0,0.0,-4.285714285714286,0
3,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.3784965,6.5031006,First Bank,Permanent,,44.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,28.0,0.0,0.0,-2.0,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.322697,6.6277907,GT Bank,Permanent,,42.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,12.5,0.0,0.0,-2.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,4.5558341,7.7962433,Access Bank,Permanent,,28.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,32.0,1.0,0.5,2.0,0
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.463155,9.053175,Diamond Bank,,,36.0,7.0,17142.85714285714,120000.0,19342.85714285714,17.142857142857142,7.0,0.13142857142857142,16.142857142857142,0.0,0.0,-1.1428571428571428,0
4,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,18.0,0.0,0.0,-1.6666666666666667,0
5,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3141841,6.5070014,FCMB,Permanent,,27.0,4.0,10000.0,40000.0,11875.0,18.75,4.0,0.1875,28.0,3.0,0.75,8.5,1
9,20000.0,23000.0,30,0,3000.0,0.15,0,7,2017,,,,,,,,8.0,17500.0,140000.0,21062.5,30.0,8.0,0.2345833333333333,29.125,0.0,0.0,-1.125,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,6.2344421,7.5522745,UBA,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-4.0,0
8,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,7.0,10000.0,70000.0,12785.714285714286,27.857142857142858,7.0,0.2785714285714286,25.0,2.0,0.2857142857142857,-3.142857142857143,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.4930864,8.9722934,Zenith Bank,,,46.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,12.0,0.0,0.0,-2.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-6.0,1
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.2798974,6.6404866,Zenith Bank,,,43.0,7.0,17142.85714285714,120000.0,19392.85714285714,17.142857142857142,7.0,0.13392857142857142,15.571428571428571,0.0,0.0,-1.2857142857142858,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,6.5118088,9.652549,GT Bank,Permanent,,38.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,-1.0,0
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.3359009,7.1274982,Fidelity Bank,,,41.0,7.0,18571.428571428572,130000.0,22228.571428571428,30.0,7.0,0.22571428571428573,28.142857142857142,0.0,0.0,-1.5714285714285714,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Current,4.52556,8.4774533,UBA,Permanent,,47.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,22.0,0.0,0.0,-7.0,0
9,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,,,,,,,,8.0,22500.0,180000.0,26562.5,33.75,8.0,0.20458333333333334,29.875,0.0,0.0,-4.75,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,32.5,2.0,0.5,2.25,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5232499,6.6304903,GT Bank,,,38.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.5,0.0,0.0,-1.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4555179,6.4345256,GT Bank,Permanent,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-2.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.37701,6.5017109,GT Bank,Permanent,,27.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,9.5,0.0,0.0,-5.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,8.8729804,9.8835268,GT Bank,Permanent,,37.0,4.0,9500.0,38000.0,12350.0,30.0,4.0,0.3,46.5,1.0,0.25,15.0,0
8,20000.0,23000.0,30,0,3000.0,0.15,0,7,2017,,,,,,,,7.0,15000.0,105000.0,18164.285714285714,27.857142857142858,7.0,0.21976190476190477,26.428571428571427,0.0,0.0,-1.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,28.0,0.0,0.0,-2.0,1
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,7.914859,8.8458232,First Bank,Permanent,,24.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,16.0,2.0,0.6666666666666666,0.6666666666666666,0
8,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4294278,6.4551169,Stanbic IBTC,Permanent,,24.0,7.0,15428.57142857143,108000.0,19000.0,30.0,7.0,0.24714285714285714,35.142857142857146,4.0,0.5714285714285714,5.0,0
5,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,7.0832931,5.744543,First Bank,,,26.0,4.0,11250.0,45000.0,13781.25,26.25,4.0,0.225,22.25,0.0,0.0,-4.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,4.6281488,8.472017,GT Bank,Permanent,,32.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,31.0,1.0,1.0,16.0,1
6,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,5.0,10000.0,50000.0,12700.0,27.0,5.0,0.27,45.0,5.0,1.0,17.8,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4845443,6.5548277,Access Bank,,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,0.0,1
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.9429355,7.3994886,GT Bank,Student,,25.0,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,24.666666666666668,2.0,0.6666666666666666,9.666666666666666,1
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.8261355,7.3632383,Union Bank,Permanent,,34.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,18.5,2.0,0.5,-11.75,1
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3556253,6.6374962,FCMB,Permanent,Graduate,25.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,34.5,1.0,0.5,3.5,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,37.0,1.0,1.0,5.0,1
3,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,3.3027339,6.6511226,GT Bank,Student,Graduate,26.0,1.0,30000.0,30000.0,39000.0,60.0,2.0,0.3,39.0,0.0,0.0,0.0,1
5,30000.0,34500.0,30,0,4500.0,0.15,1,7,2017,,,,,,,,2.0,25000.0,50000.0,28750.0,30.0,4.0,0.15,16.0,0.0,0.0,-13.5,0
11,50000.0,57500.0,90,0,7500.0,0.15,0,7,2017,,,,,,,,10.0,24200.0,242000.0,28907.5,39.0,10.0,0.20325000000000001,22.8,0.0,0.0,-9.7,0
14,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Savings,3.3957083,6.5831683,Zenith Bank,Permanent,,32.0,13.0,23076.923076923078,300000.0,26350.0,24.23076923076923,13.0,0.15301282051282053,27.23076923076923,8.0,0.6153846153846154,2.6923076923076925,1
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,25.333333333333332,2.0,0.6666666666666666,0.3333333333333333,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.4132916,6.4284883,UBA,Self-Employed,Graduate,38.0,6.0,11666.666666666666,70000.0,13916.666666666666,20.0,6.0,0.1875,26.833333333333332,2.0,0.3333333333333333,7.0,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.4852216,9.1063045,GT Bank,Permanent,Post-Graduate,31.0,6.0,11666.666666666666,70000.0,14916.666666666666,30.0,6.0,0.2875,28.5,1.0,0.16666666666666666,-1.3333333333333333,0
7,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,6.0,13333.333333333334,80000.0,16333.333333333334,25.0,6.0,0.225,13.333333333333334,0.0,0.0,-12.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3744114,6.6357817,GT Bank,Permanent,,25.0,4.0,10000.0,40000.0,12437.5,26.25,4.0,0.24375,19.25,1.0,0.25,-7.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,31.0,2.0,1.0,1.0,0
6,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3616175,6.5331441,Sterling Bank,Self-Employed,,31.0,5.0,9000.0,45000.0,11700.0,30.0,5.0,0.3,44.0,3.0,0.6,13.4,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.3951637,9.0683584,First Bank,Permanent,,39.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,21.0,0.0,0.0,-1.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.6301086,6.3376363,GT Bank,,,35.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.5,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.3582507,8.9998157,Stanbic IBTC,Permanent,,36.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,0.0,1
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,,,,,,,,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,13.0,0.0,0.0,-10.0,0
2,10000.0,11000.0,15,0,1000.0,0.1,0,7,2017,Savings,3.5837272,6.5892969,UBA,Permanent,Secondary,38.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,12.0,0.0,0.0,-3.0,0
7,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3555608,6.4896021,Access Bank,Unemployed,Graduate,31.0,6.0,10000.0,60000.0,13000.0,30.0,6.0,0.3,38.333333333333336,4.0,0.6666666666666666,8.166666666666666,0
7,20000.0,23000.0,30,0,3000.0,0.15,0,7,2017,Savings,3.2859833,7.1278633,Diamond Bank,Student,,30.0,6.0,15000.0,90000.0,18183.333333333332,27.5,6.0,0.22166666666666668,26.833333333333332,1.0,0.16666666666666666,-0.3333333333333333,0
12,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,3.3803085,6.5242055,GT Bank,Student,Post-Graduate,29.0,11.0,22727.272727272728,250000.0,26745.454545454544,30.0,11.0,0.19439393939393937,28.727272727272727,2.0,0.18181818181818182,-1.7272727272727273,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,8.0,0.0,0.0,-6.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.4123168,6.8608374,Fidelity Bank,Permanent,,33.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-3.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5432242,6.4455196,GT Bank,Permanent,,31.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,4.7253357,7.6454715,GT Bank,Permanent,,26.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,1.0,1.0,1.0,0
6,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.3360495,6.5884353,Access Bank,Student,,24.0,5.0,16000.0,80000.0,18625.0,21.0,5.0,0.1575,10.4,0.0,0.0,-10.8,0
5,10000.0,12250.0,30,0,2250.0,0.225,0,7,2017,Other,5.7074437,5.8849499,FCMB,Self-Employed,Graduate,30.0,4.0,10000.0,40000.0,12250.0,22.5,4.0,0.225,21.25,1.0,0.25,-1.25,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2990824,7.1022301,EcoBank,Permanent,,34.0,2.0,10000.0,20000.0,12750.0,30.0,2.0,0.275,27.5,0.0,0.0,-2.5,0
